ID	Target	Tweet	Stance	Date	Origin
998749990091706368	santafestrong;santafehighschool	SantaFeStrong	AGAINST	2018-05-21 22:18:48	 #SantaFeStrong https://twitter.com/fotojaz/status/998224942218039297 …
998749419418857473	santafestrong;santafehighschool	MarchForOurLives SantaFeSchoolShooting SantaFeHighSchool SanteFeStronghttps   	AGAINST	2018-05-21 22:16:32	#MarchForOurLives #SantaFeSchoolShooting #SantaFeHighSchool #SanteFeStronghttps://twitter.com/owenvalentia/status/998748603916144645 …
998748984708648960	santafestrong;santafehighschool	MarchForOurLives SantaFeSchoolShooting SantaFeHighSchool SanteFeStronghttps   	AGAINST	2018-05-21 22:14:48	#MarchForOurLives #SantaFeSchoolShooting #SantaFeHighSchool #SanteFeStronghttps://twitter.com/owenvalentia/status/998748603916144645 …
998748883936309248	santafestrong;santafehighschool	EnoughIsEnough SantaFeStrong	AGAINST	2018-05-21 22:14:24	#EnoughIsEnough #SantaFeStrong pic.twitter.com/TE6k5NinSB
998743902394961922	santafestrong;santafehighschool	SantaFeStrong	AGAINST	2018-05-21 21:54:36	#SantaFeStrong  pic.twitter.com/bqfuoCwSuj
998743698350399495	santafestrong;santafehighschool	SantaFeStrong MSDStrong Enough NeverAgain ChangeTheRef MarchForOurLiveshttps   	AGAINST	2018-05-21 21:53:48	#SantaFeStrong #MSDStrong #Enough #NeverAgain #ChangeTheRef #MarchForOurLiveshttps://twitter.com/BruceMirken/status/998741326723100674 …
998741351297511424	santafestrong;santafehighschool	SantaFeStrong MSDStrong Enough NeverAgain ChangeTheRef MarchForOurLiveshttps   	AGAINST	2018-05-21 21:44:28	#SantaFeStrong #MSDStrong #Enough #NeverAgain #ChangeTheRef #MarchForOurLiveshttps://twitter.com/mluckovichajc/status/998686760849870848 …
998736316505477120	santafestrong;santafehighschool	SantaFeHighSchool	AGAINST	2018-05-21 21:24:28	@SantaFeISD @altitude #SantaFeHighSchool pic.twitter.com/vNyzCdOgKl
998725036302315520	santafestrong;santafehighschool	YouAreInOurHearts Thoughts SantaFe SantaFeStrong MTL MentoringTomorrowsLeaders  	AGAINST	2018-05-21 20:39:38	#YouAreInOurHearts&Thoughts #SantaFe #SantaFeStrong #MTL #MentoringTomorrowsLeaders @BCPSStudentServ @browardschoolspic.twitter.com/hBarqXCDZM
998723377807462402	santafestrong;santafehighschool	SantaFeStrong  	AGAINST	2018-05-21 20:33:03	#SantaFeStrong . pic.twitter.com/FkNJmrp1A4
998721495563161602	santafestrong;santafehighschool	  SantaFeHighSchool	AGAINST	2018-05-21 20:25:34	. #SantaFeHighSchool https://twitter.com/NBCNews/status/998720102492200960 …
998714143556304897	santafestrong;santafehighschool	GUNCONTROL NOW SantaFe SantaFeHighSchool SantafeShooting	AGAINST	2018-05-21 19:56:21	@GOP @SenateGOP @HouseGOP #GUNCONTROL NOW #SantaFe #SantaFeHighSchool #SantafeShooting https://twitter.com/eugenegu/status/997512288486572032 …
998707475946844162	santafestrong;santafehighschool	NOW STEP UP TO THE PLATE AND TAKE A SWING   KNOCK IT OUT OF THE BALL PART FOR SAFETY AND SECURITY   RT VIA MY HERO    RT SandyHook SantaFeHighSchool	AGAINST	2018-05-21 19:29:52	NOW STEP UP TO THE PLATE AND TAKE A SWING !  KNOCK IT OUT OF THE BALL PART @astros  FOR #SAFETY AND SECURITY @Ess_ID_Security  !  #RT VIA @SafetyMentalst  @JJWatt  MY #HERO !! #RT #SandyHook #SantaFeHighSchool
998705917926526977	santafestrong;santafehighschool	SantaFeStrong	AGAINST	2018-05-21 19:23:40	#SantaFeStrong https://twitter.com/gaautrey/status/998660812553314307 …
